Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,41
Calibration Coefficients:Elapsed Real Time:,51.91
Elapsed Live Time:,24.45
Start Time:,November 20, 2023, 11:51:04
End Time:,November 20, 2023, 11:51:56
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
772,,69
773,,80
774,,70
775,,70
776,,74
777,,67
778,,61
779,,60
780,,72
781,,59
782,,67
783,,66
784,,51
785,,75
786,,67
787,,81
788,,54
789,,60
790,,59
791,,85
792,,77
793,,64
794,,67
795,,61
796,,79
797,,66
798,,65
799,,53
800,,53
801,,65
802,,75
803,,72
804,,70
805,,79
806,,78
807,,55
808,,69
809,,59
810,,51
811,,64
812,,71
813,,72
814,,64
815,,65
816,,60
817,,57
818,,67
819,,71
820,,65
821,,65
822,,63
823,,78
824,,75
825,,73
826,,71
827,,72
828,,61
829,,72
830,,85
831,,83
832,,82
833,,70
834,,61
835,,61
836,,64
837,,65
838,,86
839,,66
840,,82
841,,76
842,,75
843,,52
844,,78
845,,52
846,,73
847,,82
848,,60
849,,71
850,,59
851,,73
852,,61
853,,90
854,,52
855,,56
856,,90
857,,63
858,,65
859,,60
860,,67
861,,64
862,,75
863,,73
864,,75
865,,65
866,,81
867,,64
868,,74
869,,78
870,,78
871,,63
872,,65
873,,79
874,,66
875,,68
876,,59
877,,68
878,,81
879,,63
880,,69
881,,79
882,,81
883,,79
884,,74
885,,65
886,,78
887,,72
888,,57
889,,84
890,,75
891,,76
892,,67
893,,51
894,,74
895,,81
896,,64
897,,66
898,,70
899,,74
900,,81
901,,77
902,,61
903,,84
904,,63
905,,67
906,,70
907,,73
908,,85
909,,58
910,,76
911,,87
912,,61
913,,78
914,,65
915,,59
916,,68
917,,73
918,,71
919,,80
920,,86
921,,74
922,,63
923,,80
924,,71
925,,67
926,,80
927,,60
928,,68
929,,86
930,,63
931,,78
932,,72
933,,64
934,,55
935,,80
936,,70
937,,81
938,,65
939,,69
940,,66
941,,60
942,,57
943,,73
944,,74
945,,56
946,,65
947,,63
948,,62
949,,72
950,,68
951,,76
952,,77
953,,73
954,,70
955,,72
956,,81
957,,52
958,,75
959,,69
960,,62
961,,73
962,,88
963,,83
964,,70
965,,78
966,,72
967,,64
968,,76
969,,69
970,,53
971,,72
972,,68
973,,55
974,,76
975,,72
976,,63
977,,74
978,,67
979,,64
980,,64
981,,76
982,,70
983,,63
984,,58
985,,78
986,,70
987,,61
988,,73
989,,84
990,,62
991,,69
992,,66
993,,63
994,,68
995,,73
996,,82
997,,69
998,,80
999,,87
1000,,66
1001,,64
1002,,80
1003,,81
1004,,66
1005,,76
1006,,54
1007,,91
1008,,67
1009,,73
1010,,78
1011,,72
1012,,82
1013,,76
1014,,73
1015,,64
1016,,62
1017,,73
1018,,64
1019,,51
1020,,54
1021,,54
1022,,62
1023,,62
