Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,41
Calibration Coefficients:Elapsed Real Time:,40.82
Elapsed Live Time:,16.84
Start Time:,November 20, 2023, 11:54:51
End Time:,November 20, 2023, 11:55:32
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
859,,93
860,,80
861,,92
862,,74
863,,82
864,,101
865,,85
866,,83
867,,83
868,,97
869,,88
870,,95
871,,102
872,,97
873,,98
874,,79
875,,76
876,,90
877,,80
878,,72
879,,85
880,,99
881,,92
882,,92
883,,84
884,,92
885,,85
886,,81
887,,97
888,,85
889,,89
890,,84
891,,81
892,,104
893,,90
894,,69
895,,85
896,,84
897,,102
898,,99
899,,80
900,,88
901,,94
902,,84
903,,99
904,,86
905,,101
906,,97
907,,81
908,,97
909,,74
910,,101
911,,96
912,,85
913,,78
914,,100
915,,90
916,,89
917,,87
918,,97
919,,94
920,,87
921,,98
922,,63
923,,77
924,,100
925,,76
926,,77
927,,81
928,,87
929,,93
930,,93
931,,95
932,,92
933,,81
934,,81
935,,76
936,,78
937,,87
938,,96
939,,74
940,,85
941,,86
942,,71
943,,87
944,,63
945,,83
946,,87
947,,78
948,,92
949,,81
950,,81
951,,64
952,,83
953,,83
954,,92
955,,80
956,,69
957,,89
958,,77
959,,70
960,,72
961,,74
962,,77
963,,82
964,,92
965,,58
966,,73
967,,86
968,,70
969,,91
970,,68
971,,86
972,,76
973,,83
974,,93
975,,82
976,,75
977,,58
978,,73
979,,71
980,,83
981,,85
982,,70
983,,59
984,,81
985,,69
986,,82
987,,71
988,,69
989,,75
990,,76
991,,65
992,,83
993,,67
994,,64
995,,67
996,,60
997,,75
998,,82
999,,74
1000,,61
1001,,75
1002,,58
1003,,71
1004,,69
1005,,65
1006,,87
1007,,54
1008,,55
1009,,60
1010,,70
1011,,80
1012,,84
1013,,49
1014,,89
1015,,76
1016,,61
1017,,59
1018,,64
1019,,70
1020,,77
1021,,66
1022,,65
1023,,65
