Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,41
Calibration Coefficients:Elapsed Real Time:,58.67
Elapsed Live Time:,18.82
Start Time:,November 20, 2023, 11:52:39
End Time:,November 20, 2023, 11:53:38
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
754,,138
755,,135
756,,146
757,,151
758,,130
759,,119
760,,153
761,,139
762,,165
763,,148
764,,165
765,,157
766,,154
767,,159
768,,141
769,,148
770,,152
771,,130
772,,168
773,,165
774,,173
775,,151
776,,173
777,,162
778,,184
779,,168
780,,184
781,,151
782,,178
783,,161
784,,170
785,,190
786,,155
787,,168
788,,183
789,,163
790,,181
791,,164
792,,177
793,,180
794,,206
795,,148
796,,195
797,,172
798,,191
799,,167
800,,166
801,,169
802,,176
803,,173
804,,140
805,,173
806,,156
807,,186
808,,183
809,,152
810,,137
811,,141
812,,136
813,,162
814,,135
815,,152
816,,126
817,,147
818,,150
819,,141
820,,133
821,,136
822,,137
823,,141
824,,152
825,,123
826,,120
827,,107
828,,121
829,,136
830,,131
831,,114
832,,131
833,,121
834,,96
835,,111
836,,98
837,,91
838,,98
839,,90
840,,110
841,,98
842,,98
843,,78
844,,85
845,,75
846,,101
847,,88
848,,96
849,,82
850,,87
851,,107
852,,87
853,,87
854,,83
855,,100
856,,80
857,,90
858,,89
859,,87
860,,72
861,,94
862,,82
863,,68
864,,74
865,,79
866,,97
867,,73
868,,77
869,,76
870,,71
871,,73
872,,84
873,,64
874,,62
875,,77
876,,73
877,,74
878,,67
879,,81
880,,81
881,,74
882,,77
883,,76
884,,81
885,,87
886,,74
887,,71
888,,63
889,,49
890,,78
891,,73
892,,65
893,,82
894,,60
895,,86
896,,75
897,,66
898,,74
899,,73
900,,77
901,,77
902,,74
903,,66
904,,84
905,,64
906,,78
907,,68
908,,71
909,,63
910,,71
911,,80
912,,86
913,,67
914,,68
915,,57
916,,50
917,,72
918,,59
919,,74
920,,63
921,,83
922,,74
923,,63
924,,64
925,,70
926,,50
927,,73
928,,76
929,,49
930,,79
931,,56
932,,82
933,,71
934,,71
935,,80
936,,62
937,,70
938,,62
939,,68
940,,75
941,,77
942,,83
943,,66
944,,55
945,,73
946,,76
947,,61
948,,50
949,,76
950,,69
951,,66
952,,70
953,,59
954,,70
955,,72
956,,64
957,,57
958,,68
959,,72
960,,78
961,,61
962,,67
963,,57
964,,59
965,,77
966,,66
967,,78
968,,63
969,,73
970,,66
971,,62
972,,61
973,,69
974,,60
975,,66
976,,63
977,,74
978,,66
979,,64
980,,57
981,,79
982,,72
983,,69
984,,69
985,,61
986,,74
987,,71
988,,57
989,,86
990,,75
991,,76
992,,76
993,,59
994,,92
995,,74
996,,71
997,,70
998,,74
999,,81
1000,,79
1001,,75
1002,,68
1003,,64
1004,,79
1005,,74
1006,,79
1007,,66
1008,,66
1009,,72
1010,,72
1011,,82
1012,,59
1013,,76
1014,,74
1015,,57
1016,,65
1017,,70
1018,,70
1019,,75
1020,,57
1021,,87
1022,,50
1023,,50
