Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,41
Calibration Coefficients:Elapsed Real Time:,62.65
Elapsed Live Time:,24.15
Start Time:,November 20, 2023, 11:46:23
End Time:,November 20, 2023, 11:47:26
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
319,,1120
320,,1064
321,,1043
322,,1061
323,,1013
324,,1075
325,,1035
326,,1061
327,,1048
328,,1059
329,,1093
330,,1044
331,,1003
332,,1037
333,,1014
334,,1065
335,,1037
336,,1029
337,,997
338,,1011
339,,1005
340,,1032
341,,1041
342,,1033
343,,1077
344,,1010
345,,1012
346,,1032
347,,1047
348,,1066
349,,996
350,,1052
351,,1043
352,,1020
353,,923
354,,1058
355,,1060
356,,1018
357,,1008
358,,1038
359,,1005
360,,1008
361,,945
362,,1015
363,,1050
364,,994
365,,1047
366,,1062
367,,1007
368,,1060
369,,1023
370,,1008
371,,977
372,,1021
373,,1019
374,,1064
375,,1022
376,,1000
377,,1041
378,,1015
379,,1040
380,,1014
381,,1069
382,,1003
383,,990
384,,1023
385,,1002
386,,1055
387,,976
388,,1031
389,,1029
390,,1012
391,,1014
392,,1039
393,,1005
394,,1010
395,,999
396,,945
397,,1028
398,,1017
399,,1013
400,,1026
401,,1078
402,,1052
403,,1059
404,,950
405,,1029
406,,1059
407,,1024
408,,1036
409,,1052
410,,1016
411,,1005
412,,1049
413,,1018
414,,1029
415,,1070
416,,996
417,,1048
418,,1002
419,,999
420,,1053
421,,1061
422,,1022
423,,1093
424,,1090
425,,1023
426,,1038
427,,990
428,,1004
429,,960
430,,982
431,,1002
432,,1022
433,,975
434,,1003
435,,1049
436,,970
437,,984
438,,1058
439,,1028
440,,1002
441,,990
442,,1103
443,,999
444,,1005
445,,1045
446,,1008
447,,1011
448,,1045
449,,1042
450,,1026
451,,1040
452,,1004
453,,1052
454,,1038
455,,1008
456,,1002
457,,1002
458,,997
459,,1040
460,,1013
461,,1010
462,,995
463,,1028
464,,999
465,,982
466,,1027
467,,1033
468,,1060
469,,1053
470,,1057
471,,984
472,,1051
473,,1023
474,,1022
475,,992
476,,1095
477,,1022
478,,1008
479,,1033
480,,1053
481,,970
482,,1075
483,,1076
484,,1077
485,,1011
486,,1010
487,,1033
488,,1013
489,,1003
490,,1062
491,,1021
492,,1088
493,,1045
494,,1056
495,,1055
496,,1095
497,,1052
498,,1038
499,,1037
500,,1054
501,,1080
502,,1022
503,,1060
504,,1030
505,,1037
506,,1071
507,,1019
508,,1060
509,,1060
510,,1028
511,,1034
512,,1026
513,,1059
514,,1093
515,,1054
516,,1059
517,,1083
518,,1085
519,,1034
520,,1031
521,,1086
522,,1007
523,,1024
524,,1069
525,,1093
526,,1073
527,,1060
528,,1012
529,,1112
530,,1054
531,,1109
532,,1025
533,,1089
534,,1061
535,,1086
536,,1025
537,,1101
538,,1068
539,,1024
540,,1081
541,,1018
542,,1080
543,,1027
544,,1012
545,,1014
546,,1042
547,,1092
548,,1059
549,,1047
550,,1083
551,,1091
552,,1076
553,,1089
554,,1110
555,,1070
556,,1074
557,,1106
558,,1128
559,,1056
560,,1042
561,,1053
562,,1056
563,,1066
564,,1063
565,,1024
566,,1037
567,,1127
568,,1068
569,,1042
570,,1074
571,,1075
572,,1107
573,,1065
574,,1076
575,,1012
576,,1091
577,,1068
578,,1073
579,,1086
580,,1019
581,,1105
582,,1099
583,,1070
584,,1074
585,,1073
586,,1105
587,,1058
588,,1038
589,,1051
590,,1091
591,,1060
592,,1125
593,,1044
594,,1028
595,,1045
596,,1036
597,,1016
598,,988
599,,1040
600,,1019
601,,1022
602,,1085
603,,1026
604,,994
605,,1050
606,,1079
607,,1110
608,,1078
609,,1093
610,,1130
611,,1114
612,,1088
613,,1100
614,,1027
615,,1054
616,,1049
617,,1113
618,,1043
619,,1045
620,,1073
621,,1088
622,,1047
623,,1056
624,,1080
625,,1074
626,,1066
627,,1050
628,,1038
629,,1068
630,,1005
631,,1041
632,,1117
633,,1114
634,,1109
635,,1066
636,,1103
637,,1082
638,,1105
639,,1072
640,,1051
641,,1065
642,,1086
643,,1056
644,,1061
645,,1066
646,,1077
647,,1067
648,,1092
649,,1134
650,,974
651,,1076
652,,1044
653,,1060
654,,1091
655,,1065
656,,1042
657,,1080
658,,1029
659,,1048
660,,1052
661,,1064
662,,1016
663,,1083
664,,1042
665,,1054
666,,1029
667,,1041
668,,1054
669,,1058
670,,1116
671,,1024
672,,1063
673,,1092
674,,1103
675,,1057
676,,969
677,,1079
678,,1066
679,,1117
680,,988
681,,999
682,,1084
683,,1064
684,,1047
685,,999
686,,1049
687,,1050
688,,1063
689,,1038
690,,1103
691,,1063
692,,1025
693,,1028
694,,1011
695,,1114
696,,1087
697,,1086
698,,1031
699,,1020
700,,1154
701,,996
702,,1049
703,,1085
704,,1030
705,,1066
706,,1072
707,,1028
708,,1086
709,,1043
710,,1058
711,,1074
712,,1073
713,,1042
714,,1056
715,,1045
716,,1110
717,,1037
718,,1050
719,,1135
720,,1021
721,,1087
722,,1059
723,,1028
724,,1016
725,,1016
726,,1061
727,,1016
728,,1080
729,,1035
730,,1045
731,,1106
732,,1040
733,,1128
734,,1052
735,,1097
736,,1012
737,,1074
738,,1010
739,,1037
740,,1066
741,,1017
742,,1006
743,,1029
744,,1071
745,,1014
746,,1031
747,,1097
748,,1059
749,,1055
750,,1042
751,,1043
752,,1041
753,,1075
754,,1040
755,,1003
756,,1011
757,,1030
758,,1050
759,,1038
760,,987
761,,1042
762,,1076
763,,1053
764,,1027
765,,1061
766,,1079
767,,1044
768,,1046
769,,1046
770,,1047
771,,1003
772,,1020
773,,1008
774,,1058
775,,1081
776,,1026
777,,1008
778,,994
779,,1134
780,,1029
781,,1047
782,,1000
783,,1005
784,,1004
785,,1041
786,,1077
787,,1069
788,,1088
789,,1096
790,,1084
791,,1018
792,,1021
793,,1029
794,,1065
795,,1030
796,,1038
797,,1039
798,,1018
799,,1070
800,,976
801,,1054
802,,1043
803,,1055
804,,1037
805,,1017
806,,1085
807,,1005
808,,1046
809,,1042
810,,1021
811,,1036
812,,1033
813,,938
814,,1042
815,,1011
816,,1037
817,,1020
818,,991
819,,1062
820,,1078
821,,1000
822,,1017
823,,996
824,,1017
825,,957
826,,954
827,,1041
828,,1042
829,,1042
830,,997
831,,1074
832,,1055
833,,979
834,,1023
835,,1094
836,,1043
837,,1005
838,,1004
839,,1072
840,,1034
841,,994
842,,977
843,,1048
844,,1036
845,,1005
846,,1034
847,,1069
848,,1111
849,,1056
850,,980
851,,1045
852,,1020
853,,971
854,,1005
855,,1040
856,,1061
857,,975
858,,1019
859,,1080
860,,1019
861,,1010
862,,1022
863,,1022
864,,1000
865,,1085
866,,1042
867,,1041
868,,1068
869,,1024
870,,1035
871,,1049
872,,975
873,,1030
874,,1039
875,,1021
876,,1017
877,,1004
878,,958
879,,1032
880,,968
881,,1000
882,,1028
883,,993
884,,986
885,,982
886,,1027
887,,1000
888,,986
889,,1002
890,,997
891,,989
892,,978
893,,996
894,,971
895,,1089
896,,1002
897,,993
898,,1012
899,,1065
900,,990
901,,994
902,,1006
903,,1020
904,,1003
905,,1020
906,,1003
907,,1000
908,,1022
909,,997
910,,997
911,,989
912,,1019
913,,1024
914,,995
915,,1025
916,,1030
917,,1050
918,,996
919,,998
920,,1017
921,,976
922,,981
923,,1004
924,,995
925,,1019
926,,960
927,,954
928,,976
929,,1070
930,,1007
931,,962
932,,997
933,,1053
934,,974
935,,968
936,,1061
937,,979
938,,927
939,,1040
940,,950
941,,935
942,,920
943,,976
944,,1007
945,,959
946,,1002
947,,1003
948,,994
949,,1043
950,,950
951,,992
952,,956
953,,1004
954,,1035
955,,948
956,,952
957,,985
958,,965
959,,1054
960,,978
961,,1006
962,,956
963,,1040
964,,916
965,,974
966,,1037
967,,1004
968,,1027
969,,1007
970,,1016
971,,1023
972,,995
973,,995
974,,1057
975,,998
976,,1018
977,,985
978,,974
979,,966
980,,982
981,,1005
982,,981
983,,972
984,,1006
985,,966
986,,994
987,,977
988,,923
989,,917
990,,943
991,,1009
992,,996
993,,939
994,,970
995,,972
996,,962
997,,1015
998,,1045
999,,985
1000,,1002
1001,,963
1002,,953
1003,,945
1004,,989
1005,,1050
1006,,956
1007,,981
1008,,922
1009,,916
1010,,994
1011,,975
1012,,990
1013,,916
1014,,942
1015,,965
1016,,966
1017,,967
1018,,932
1019,,960
1020,,957
1021,,948
1022,,973
1023,,973
